all	O
you	O
need	O
is	O
a	O
gamecube	B-OBJ
controller	O
and	O
a	O
gamecube	B-OBJ
memory	B-ASPECT
card	O
and	O
you	O
'	O
re	O
ready	O
to	O
start	O
playing	O
gamecube	B-OBJ
games	O
on	O
the	O
wii	B-OBJ
.	O

the	O
wii	B-OBJ
does	O
not	O
read	O
anything	O
smaller	O
than	O
a	O
gamecube	B-OBJ
disk	B-ASPECT
.	O

unlike	O
the	O
wii	B-OBJ
games	O
,	O
when	O
you	O
put	O
a	O
gamecube	B-OBJ
game	O
in	O
,	O
it	O
just	O
shows	O
up	O
as	O
a	O
small	O
disk	B-ASPECT
with	O
no	O
artwork	O
.	O

hi	O
guys	O
,	O
this	O
place	O
has	O
been	O
very	O
helpful	O
with	O
most	O
of	O
my	O
wii	B-OBJ
problems	O
but	O
i	O
was	O
wonder	O
today	O
if	O
leaving	O
the	O
gamecube	B-OBJ
disk	B-ASPECT
in	O
my	O
wii	B-OBJ
will	O
cause	O
problems	O
.	O

the	O
wii	B-OBJ
is	O
pretty	O
much	O
a	O
smaller	O
gamecube	B-OBJ
with	O
new	O
controller	O
,	O
new	O
design	O
,	O
new	O
os	O
and	O
a	O
regular	O
disk	B-ASPECT
drive	O
instead	O
of	O
using	O
tiny	O
discs	O
...	O

sooo	O
yesterday	O
i	O
tryed	O
useing	O
the	O
wii	B-OBJ
downgrader	O
but	O
i	O
was	O
disapointed	O
lol	O
...	O
i	O
hoped	O
that	O
after	O
downgrading	O
my	O
wii	B-OBJ
i	O
'	O
ll	O
be	O
able	O
to	O
use	O
my	O
action	O
replay	O
for	O
gamecube	B-OBJ
but	O
it	O
still	O
won	O
'	O
t	O
read	O
the	O
disk	B-ASPECT
...	O
verry	O
disapointing	O
:	O
p	O

the	O
n64	O
is	O
the	O
gretest	O
revolution	O
in	O
nintendo	O
history	O
,	O
except	O
for	O
the	O
wii	B-OBJ
,	O
because	O
it	O
intoduced	O
true	O
3	O
-	O
d	O
graphics	B-ASPECT
,	O
better	O
games	B-ASPECT
,	O
and	O
better	O
everything	O
else	O
,	O
the	O
only	O
thing	O
greater	O
than	O
it	O
is	O
the	O
wii	B-OBJ
,	O
the	O
gamecube	B-OBJ
is	O
still	O
good	O
though	O
.	O

all	O
wii	B-OBJ
games	B-ASPECT
have	O
sold	O
better	O
than	O
their	O
gamecube	B-OBJ
predecessors	O
.	O

when	O
the	O
specs	O
for	O
the	O
console	O
were	O
first	O
announced	O
,	O
gaming	O
aficionados	O
rightly	O
assumed	O
that	O
most	O
wii	B-OBJ
games	B-ASPECT
would	O
look	O
better	O
than	O
gamecube	B-OBJ
games	B-ASPECT
,	O
but	O
worse	O
than	O
games	B-ASPECT
on	O
the	O
360	O
.	O

nintendo	O
started	O
slow	O
,	O
the	O
wii	B-OBJ
u	O
may	O
have	O
better	O
games	B-ASPECT
than	O
gamecube	B-OBJ
that	O
i	O
believe	O
it	O
could	O
and	O
even	O
sell	O
better	O
than	O
gamecube	B-OBJ
.	O

the	O
wii	B-OBJ
is	O
better	O
than	O
the	O
gamecube	B-OBJ
but	O
the	O
current	O
games	B-ASPECT
haven	O
'	O
t	O
really	O
shown	O
that	O
potential	O
.	O

wii	B-OBJ
sports	O
is	O
better	O
than	O
gamecube	B-OBJ
graphics	B-ASPECT
.	O

wii	B-OBJ
has	O
better	O
graphics	B-ASPECT
than	O
gamecube	B-OBJ
,	O
you	O
'	O
ll	O
soon	O
see	O
.	O

the	O
graphics	B-ASPECT
on	O
the	O
wii	B-OBJ
are	O
slightly	O
better	O
than	O
the	O
graphics	B-ASPECT
on	O
the	O
gamecube	B-OBJ
.	O

wii	B-OBJ
:	O
graphics	B-ASPECT
are	O
slightly	O
better	O
than	O
gamecube	B-OBJ
no	O
matter	O
what	O
they	O
say	O
.	O

the	O
playstation	B-OBJ
3	O
version	O
of	O
the	O
game	O
is	O
superior	O
to	O
the	O
wii	B-OBJ
version	O
,	O
as	O
it	O
includes	O
hd	B-ASPECT
graphics	I-ASPECT
.	O

well	O
,	O
on	O
the	O
one	O
hand	O
,	O
playstation	B-OBJ
3	O
and	O
xbox	O
360will	O
undoubtedly	O
have	O
better	O
graphics	O
than	O
the	O
wii	B-OBJ
,	O
especially	O
in	O
terms	O
of	O
resolution	O
,	O
as	O
they	O
support	O
hd	B-ASPECT
.	O

nintendo	O
'	O
s	O
been	O
famously	O
hesitant	O
to	O
acknowledge	O
that	O
this	O
might	O
be	O
an	O
area	O
in	O
which	O
the	O
hd	B-ASPECT
-	O
capable	O
xbox	O
360	O
and	O
playstation	B-OBJ
3	O
consoles	O
are	O
superior	O
,	O
but	O
the	O
recent	O
release	O
of	O
a	O
netflix	O
disc	O
for	O
the	O
nintendo	O
wii	B-OBJ
put	O
that	O
console	O
'	O
s	O
failings	O
in	O
sharp	O
relief	O
.	O

sony	O
has	O
said	O
that	O
its	O
upcoming	O
magic	O
'	O
em	O
up	O
sorcery	O
will	O
prove	O
that	O
the	O
playstation	B-OBJ
move	O
is	O
superior	O
to	O
both	O
the	O
wii	B-OBJ
and	O
kinect	O
,	O
claiming	O
that	O
it	O
'	O
s	O
more	O
hardcore	O
than	O
other	O
motion	O
games	B-ASPECT
.	O

the	O
technology	O
behind	O
it	O
all	O
might	O
be	O
vastly	O
superior	O
but	O
the	O
level	O
of	O
control	O
and	O
the	O
nature	O
of	O
the	O
games	B-ASPECT
are	O
almost	O
identical	O
to	O
the	O
wii	B-OBJ
-	O
and	O
arguably	O
inferior	O
to	O
playstation	B-OBJ
move	O
and	O
wii	B-OBJ
motionplus	O
.'	O

fans	O
of	O
the	O
wii	B-OBJ
u	O
should	O
not	O
expect	O
to	O
play	O
games	B-ASPECT
looking	O
better	O
than	O
what	O
is	O
available	O
now	O
on	O
the	O
xbox	O
360	O
and	O
playstation	B-OBJ
3	O
,	O
but	O
they	O
will	O
be	O
a	O
step	O
up	O
from	O
the	O
wii	B-OBJ
.	O

in	O
my	O
testing	O
with	O
the	O
sports	O
champions	O
demo	O
games	B-ASPECT
,	O
the	O
experience	O
with	O
the	O
playstation	B-OBJ
move	O
was	O
superior	O
to	O
that	O
of	O
the	O
wii	B-OBJ
.	O

the	O
nintendo	O
wii	B-OBJ
u	O
'	O
s	O
processor	O
is	O
slower	O
than	O
its	O
counterparts	O
in	O
the	O
years	O
-	O
old	O
xbox	O
360	O
and	O
playstation	B-OBJ
3	O
,	O
and	O
the	O
wii	B-OBJ
u	O
graphics	B-ASPECT
chip	O
either	O
matches	O
or	O
is	O
slightly	O
faster	O
than	O
its	O
rivals	O
'	O
graphics	B-ASPECT
chips	O
.	O

in	O
fact	O
,	O
the	O
wii	B-OBJ
--	O
pronounced	O
we	O
--	O
has	O
proved	O
more	O
popular	O
and	O
harder	O
to	O
nab	O
than	O
sony	O
corp	O
.'	O
s	O
higher	O
-	O
tech	O
,	O
higher	O
-	O
price	O
and	O
highly	O
touted	O
playstation	B-OBJ
3	O
,	O
which	O
has	O
superior	O
graphics	B-ASPECT
and	O
a	O
built	O
-	O
in	O
,	O
next	O
-	O
generation	O
dvd	O
player	O
.	O

but	O
the	O
wii	B-OBJ
-	O
specific	O
version	O
disappoints	O
with	O
a	O
complete	O
lack	O
of	O
online	O
play	O
and	O
graphics	B-ASPECT
that	O
are	O
simply	O
too	O
inferior	O
to	O
the	O
xbox	O
360	O
and	O
playstation	B-OBJ
3	O
versions	O
.	O

it	O
'	O
s	O
easy	O
to	O
see	O
that	O
the	O
playstation	B-OBJ
3	O
was	O
graphically	O
superior	O
to	O
its	O
competitors	O
the	O
xbox	O
360	O
and	O
the	O
nintendo	O
wii	B-OBJ
and	O
in	O
the	O
next	O
generation	O
,	O
the	O
ps4	O
graphics	B-ASPECT
are	O
once	O
again	O
set	O
to	O
be	O
superior	O
to	O
all	O
other	O
console	O
competition	O
.	O

the	O
playstation	B-OBJ
2	O
and	O
xbox	O
are	O
priced	O
higher	O
than	O
the	O
gamecube	B-OBJ
because	O
of	O
features	O
like	O
dvd	B-ASPECT
playback	O
and	O
internet	O
connectivity	O
.	O

the	O
controversy	O
surrounding	O
the	O
wii	O
is	O
mainly	O
surrounding	O
its	O
power	O
/	O
graphics	B-ASPECT
capabilities	O
which	O
appear	O
to	O
be	O
a	O
slight	O
improvement	O
over	O
the	O
gamecube	B-OBJ
and	O
are	O
far	O
inferior	O
to	O
the	O
playstation	B-OBJ
3	O
&	O
xbox	O
360	O
.	O

while	O
their	O
xbox	O
360	O
and	O
playstation	B-OBJ
3	O
both	O
offer	O
incredibly	O
detailed	O
graphics	B-ASPECT
,	O
their	O
opponent	O
,	O
the	O
nintendo	O
wii	O
,	O
has	O
been	O
sold	O
out	O
of	O
stores	O
for	O
two	O
years	O
straight	O
,	O
despite	O
the	O
fact	O
its	O
innards	O
are	O
only	O
slightly	O
better	O
than	O
its	O
predecessor	O
,	O
the	O
overlooked	O
nintendo	O
gamecube	B-OBJ
.	O

playstation	B-OBJ
graphics	B-ASPECT
are	O
much	O
much	O
much	O
better	O
than	O
any	O
x	O
-	O
box	O
or	O
gamecube	B-OBJ
combined	O
.	O

graphics	B-ASPECT
:	O
10	O
/	O
10	O
:	O
the	O
graphics	B-ASPECT
for	O
this	O
console	O
rivaled	O
those	O
of	O
the	O
rival	O
sony	O
playstation	B-OBJ
2	O
and	O
both	O
of	O
them	O
are	O
graphically	O
superior	O
to	O
nintendo	O
'	O
s	O
gamecube	B-OBJ
.	O

playstation	B-OBJ
2	O
version	O
---------------------	O
the	O
ps2	O
version	O
,	O
aside	O
from	O
slightly	O
fuzzier	O
graphics	B-ASPECT
and	O
surprisingly	O
slow	O
-	O
er	O
load	O
times	O
,	O
seemingly	O
has	O
a	O
decreased	O
random	O
enemy	O
encounter	O
rate	O
,	O
and	O
is	O
overall	O
a	O
bit	O
easier	O
than	O
its	O
gamecube	B-OBJ
counterpart	O
.	O

coffee	O
is	O
a	O
wake	O
-	O
up	O
juice	B-OBJ
,	O
and	O
as	O
long	O
as	O
you	O
don	O
'	O
t	O
have	O
the	O
bitterness	B-ASPECT
(	O
easily	O
possible	O
,	O
even	O
with	O
folgers	O
,	O
if	O
you	O
figure	O
out	O
the	O
right	O
way	O
to	O
do	O
it	O
)	O
i	O
think	O
it	O
tastes	O
even	O
better	O
than	O
tea	B-OBJ
.	O

it	O
was	O
naturally	O
sweet	O
due	O
to	O
the	O
strawberries	O
(	O
i	O
asked	O
if	O
they	O
put	O
sugar	O
in	O
it	O
to	O
make	O
sure	O
)	O
but	O
yet	O
had	O
just	O
enough	O
bitterness	B-ASPECT
to	O
still	O
taste	O
like	O
a	O
tea	B-OBJ
rather	O
than	O
juice	B-OBJ
.	O

i	O
'	O
ve	O
been	O
avoiding	O
matcha	O
for	O
a	O
while	O
for	O
whatever	O
reason	O
so	O
i	O
can	O
pick	O
up	O
a	O
bit	O
of	O
bitterness	B-ASPECT
that	O
is	O
probably	O
just	O
my	O
tongue	O
having	O
adjusted	O
back	O
to	O
mostly	O
soda	O
and	O
juice	B-OBJ
rather	O
than	O
tea	B-OBJ
for	O
a	O
while	O
.	O

the	O
pediatrician	O
says	O
that	O
chocolate	O
milk	B-OBJ
is	O
much	O
better	O
than	O
drinking	O
soda	B-OBJ
because	O
it	O
has	O
protein	O
and	O
calcium	B-ASPECT
.	O

(	O
2	O
%	O
chocolate	O
milk	B-OBJ
is	O
better	O
than	O
nothing	O
or	O
a	O
soda	B-OBJ
,	O
and	O
is	O
a	O
great	O
source	O
of	O
protein	O
,	O
calcium	B-ASPECT
,	O
some	O
fat	O
and	O
several	O
vitamins	O
.)	O

flavored	O
milk	B-OBJ
has	O
some	O
added	O
sugar	O
,	O
but	O
many	O
experts	O
agree	O
that	O
the	O
wealth	O
of	O
protein	B-ASPECT
,	O
calcium	B-ASPECT
and	O
other	O
vitamins	O
it	O
contains	O
still	O
makes	O
flavored	O
milk	B-OBJ
a	O
better	O
choice	O
than	O
soda	B-OBJ
,	O
juice	B-OBJ
drinks	O
or	O
sports	O
drinks	O
.	O

it	O
is	O
not	O
simply	O
that	O
some	O
adults	O
choose	O
to	O
drink	O
soda	B-OBJ
(	O
calcium	B-ASPECT
poor	O
)	O
rather	O
than	O
drink	O
milk	B-OBJ
(	O
calcium	B-ASPECT
rich	O
).	O

pick	O
your	O
beverage	O
for	O
better	O
nutrition	O
-	O
milk	B-OBJ
for	O
a	O
calcium	B-ASPECT
boost	O
or	O
juice	O
instead	O
of	O
soda	B-OBJ
.	O

the	O
steaz	O
zero	O
calorie	O
sparkling	O
green	O
tea	B-OBJ
in	O
steazy	O
cola	O
was	O
better	O
than	O
the	O
root	O
beer	B-OBJ
flavor	B-ASPECT
,	O
but	O
didn	O
'	O
t	O
taste	O
much	O
like	O
cola	O
to	O
me	O
and	O
had	O
caramel	O
color	O
(	O
which	O
to	O
my	O
understanding	O
is	O
not	O
good	O
for	O
you	O
)	O
to	O
make	O
it	O
a	O
darker	O
coloring	O
.	O

the	O
flavor	B-ASPECT
is	O
actually	O
closer	O
to	O
a	O
tea	B-OBJ
than	O
beer	B-OBJ
.	O

most	O
people	O
lean	O
toward	O
thinking	O
that	O
juice	B-OBJ
is	O
much	O
better	O
than	O
soda	B-OBJ
because	O
it	O
contains	O
nutrients	B-ASPECT
that	O
are	O
not	O
normally	O
found	O
in	O
soda	B-OBJ
.	O

water	O
is	O
the	O
best	O
option	O
,	O
and	O
fruit	O
juice	B-OBJ
is	O
better	O
than	O
soda	B-OBJ
pop	O
because	O
it	O
contains	O
some	O
nutrients	B-ASPECT
.	O

some	O
juices	O
,	O
like	O
grape	O
juice	B-OBJ
,	O
still	O
contain	O
reasonable	O
levels	O
of	O
antioxidants	O
and	O
polyphenols	O
,	O
making	O
them	O
a	O
much	O
better	O
option	O
than	O
soda	B-OBJ
in	O
terms	O
of	O
naturally	O
-	O
occurring	O
nutrients	B-ASPECT
.	O

yes	O
,	O
too	O
much	O
fruit	O
juice	B-OBJ
can	O
lead	O
to	O
an	O
overload	O
of	O
sugars	O
,	O
but	O
it	O
'	O
s	O
also	O
a	O
good	O
source	O
of	O
vitamins	B-ASPECT
and	O
nutrients	B-ASPECT
...	O
and	O
way	O
better	O
for	O
you	O
than	O
soda	B-OBJ
.	O

apple	O
juice	B-OBJ
has	O
few	O
natural	O
nutrients	B-ASPECT
,	O
and	O
in	O
some	O
cases	O
,	O
more	O
sugar	O
than	O
soda	B-OBJ
.	O

fruit	O
juice	B-OBJ
is	O
better	O
than	O
a	O
sweetened	O
soda	B-OBJ
because	O
you	O
are	O
getting	O
some	O
vitamins	B-ASPECT
,	O
mirza	O
says	O
.	O

although	O
,	O
orange	O
juice	B-OBJ
is	O
acidic	O
and	O
will	O
aid	O
in	O
absorbing	O
vitamins	B-ASPECT
and	O
minerals	O
,	O
which	O
is	O
better	O
than	O
soda	B-OBJ
as	O
ling	O
as	O
the	O
acid	O
doesn	O
'	O
t	O
bother	O
your	O
tummy	O
.	O

fruit	O
juice	B-OBJ
has	O
more	O
vitamins	B-ASPECT
than	O
soda	B-OBJ
,	O
of	O
course	O
.	O

juice	B-OBJ
does	O
have	O
an	O
advantage	O
over	O
soda	B-OBJ
--	O
it	O
contains	O
some	O
vitamins	B-ASPECT
and	O
minerals	O
.	O

if	O
you	O
'	O
re	O
consuming	O
cereal	O
primarily	O
for	O
calories	O
and	O
protein	B-ASPECT
,	O
milk	B-OBJ
is	O
a	O
better	O
choice	O
than	O
juice	B-OBJ
.	O

if	O
he	O
or	O
she	O
does	O
not	O
like	O
white	O
milk	B-OBJ
,	O
even	O
chocolate	O
milk	B-OBJ
is	O
better	O
than	O
juice	B-OBJ
because	O
it	O
has	O
protein	B-ASPECT
,	O
calcium	O
,	O
vitamin	O
d	O
and	O
potassium	O
.	O

the	O
american	O
diabetes	O
association	O
(	O
ada	O
)	O
states	O
that	O
milk	B-OBJ
is	O
better	O
than	O
juice	B-OBJ
or	O
glucose	O
because	O
it	O
has	O
lactose	O
,	O
fat	O
and	O
protein	B-ASPECT
that	O
will	O
help	O
your	O
blood	O
sugar	O
remain	O
steady	O
over	O
time	O
.	O

baseball	B-OBJ
is	O
much	O
easier	O
to	O
quantify	O
because	O
(	O
1	O
)	O
it	O
'	O
s	O
a	O
one	O
-	O
at	O
-	O
a	O
-	O
time	O
game	O
on	O
offense	O
,	O
and	O
(	O
2	O
)	O
the	O
defensive	O
statistics	B-ASPECT
,	O
although	O
flawed	O
,	O
are	O
still	O
better	O
than	O
what	O
'	O
s	O
available	O
for	O
basketball	B-OBJ
.	O

the	O
paper	O
notes	O
that	O
advanced	O
baseball	B-OBJ
statistics	B-ASPECT
seem	O
to	O
predict	O
performance	O
better	O
than	O
basketball	B-OBJ
based	O
on	O
this	O
study	O
.	O

i	O
don	O
'	O
t	O
think	O
that	O
your	O
baseball	B-OBJ
analogy	O
really	O
applies	O
because	O
productivity	O
is	O
better	O
--	O
and	O
more	O
easily	O
--	O
measured	O
through	O
statistics	B-ASPECT
in	O
baseball	B-OBJ
than	O
it	O
is	O
in	O
basketball	B-OBJ
.	O

peta	O
uses	O
a	O
combination	O
of	O
common	O
sense	O
and	O
advanced	O
baseball	B-OBJ
statistics	B-ASPECT
(	O
or	O
sabermetrics	O
)	O
to	O
explain	O
why	O
betting	O
on	O
baseball	B-OBJ
is	O
a	O
far	O
superior	O
choice	O
to	O
betting	O
on	O
football	O
or	O
basketball	B-OBJ
-	O
both	O
from	O
a	O
financial	O
and	O
an	O
emotional	O
perspective	O
.	O

it	O
'	O
s	O
a	O
lot	O
easier	O
to	O
use	O
statistics	B-ASPECT
in	O
baseball	B-OBJ
than	O
basketball	B-OBJ
.	O

thats	O
like	O
saying	O
michael	O
jordan	O
could	O
hit	O
a	O
baseball	B-OBJ
better	O
than	O
babe	O
ruth	O
because	O
of	O
his	O
superior	O
basketball	B-OBJ
skills	B-ASPECT
.	O

in	O
addition	O
to	O
being	O
an	O
elite	O
baseball	B-OBJ
player	O
,	O
dennis	O
is	O
an	O
excellent	O
athlete	O
,	O
as	O
demonstrated	O
by	O
his	O
superior	O
basketball	B-OBJ
skills	B-ASPECT
.	O

of	O
course	O
,	O
baseball	B-OBJ
is	O
a	O
much	O
easier	O
game	O
to	O
call	O
than	O
basketball	B-OBJ
,	O
but	O
still	O
,	O
if	O
vin	O
started	O
seeing	O
his	O
skills	B-ASPECT
deteriorate	O
,	O
you	O
can	O
bet	O
he	O
'	O
d	O
step	O
down	O
the	O
next	O
day	O
.	O

first	O
:	O
baseball	B-OBJ
has	O
more	O
reliance	O
on	O
deception	O
and	O
fine	O
motor	O
skills	B-ASPECT
than	O
,	O
say	O
,	O
football	O
,	O
so	O
maybe	O
baseball	B-OBJ
skills	B-ASPECT
just	O
take	O
longer	O
to	O
develop	O
than	O
football	O
or	O
basketball	B-OBJ
skills	B-ASPECT
.	O

also	O
,	O
i	O
think	O
that	O
baseball	B-OBJ
,	O
more	O
than	O
football	O
and	O
basketball	B-OBJ
utilize	O
"	O
learned	O
"	O
skills	B-ASPECT
.	O

this	O
is	O
why	O
the	O
better	O
team	B-ASPECT
wins	O
any	O
given	O
basketball	B-OBJ
game	O
with	O
far	O
greater	O
frequency	O
than	O
it	O
does	O
in	O
baseball	B-OBJ
,	O
football	B-OBJ
or	O
hockey	B-OBJ
.	O

because	O
both	O
the	O
racquet	O
and	O
ball	B-ASPECT
are	O
bigger	O
,	O
it	O
'	O
s	O
easier	O
for	O
a	O
child	O
to	O
learn	O
to	O
hit	O
a	O
tennis	B-OBJ
ball	B-ASPECT
faster	O
than	O
it	O
is	O
a	O
golf	B-OBJ
ball	B-ASPECT
.	O

freeway	O
chased	O
after	O
it	O
,	O
but	O
when	O
he	O
got	O
to	O
it	O
he	O
was	O
a	O
little	O
wary	O
because	O
the	O
golf	B-OBJ
ball	B-ASPECT
was	O
smaller	O
,	O
harder	O
and	O
denser	O
than	O
the	O
tennis	B-OBJ
ball	B-ASPECT
he	O
is	O
used	O
to	O
.	O

much	O
like	O
soccer	O
,	O
lacrosse	B-OBJ
has	O
grown	O
in	O
popularity	O
because	O
of	O
its	O
fast	O
-	O
paced	O
action	B-ASPECT
and	O
the	O
fact	O
its	O
considered	O
safer	O
than	O
a	O
true	O
contact	B-ASPECT
sport	O
like	O
football	B-OBJ
or	O
hockey	O
.	O

and	O
the	O
number	O
1	O
reason	O
why	O
tennis	B-OBJ
is	O
better	O
than	O
football	B-OBJ
...	O
there	O
'	O
s	O
no	O
love	B-ASPECT
in	O
football	B-OBJ
.	O

the	O
basketball	B-OBJ
team	B-ASPECT
faired	O
better	O
than	O
their	O
football	B-OBJ
counterparts	O
.	O

the	O
football	B-OBJ
players	O
don	O
'	O
t	O
work	O
any	O
harder	O
than	O
wrestlers	O
and	O
the	O
men	O
'	O
s	O
basketball	B-OBJ
team	B-ASPECT
doesn	O
'	O
t	O
work	O
any	O
harder	O
than	O
the	O
women	O
'	O
s	O
basketball	B-OBJ
team	B-ASPECT
or	O
the	O
swimmers	O
.	O

basketball	B-OBJ
is	O
a	O
sport	O
that	O
can	O
be	O
turned	O
around	O
quicker	O
that	O
football	B-OBJ
because	O
a	O
couple	O
of	O
key	O
recruits	O
can	O
dramatically	O
turn	O
a	O
team	B-ASPECT
around	O
,	O
you	O
need	O
fewer	O
players	O
,	O
and	O
the	O
evaluation	O
process	O
is	O
easier	O
than	O
in	O
football	B-OBJ
.	O

building	O
a	O
basketball	B-OBJ
team	B-ASPECT
is	O
light	O
-	O
years	O
easier	O
than	O
creating	O
a	O
winning	O
football	B-OBJ
team	B-ASPECT
.	O

husker	O
football	B-OBJ
fans	B-ASPECT
are	O
equal	O
if	O
not	O
worse	O
than	O
ku	O
basketball	B-OBJ
fans	B-ASPECT
.	O

and	O
in	O
reality	O
,	O
the	O
basketball	B-OBJ
fans	B-ASPECT
of	O
seattle	O
have	O
it	O
worse	O
than	O
the	O
football	B-OBJ
fans	B-ASPECT
of	O
ohio	O
ever	O
did	O
.	O

basketball	B-OBJ
magnifies	O
the	O
issue	O
because	O
fans	B-ASPECT
are	O
right	O
on	O
top	O
of	O
players	O
-	O
but	O
i	O
'	O
ve	O
heard	O
plenty	O
of	O
fans	B-ASPECT
yell	O
things	O
way	O
worse	O
than	O
piece	O
of	O
crap	O
at	O
their	O
own	O
players	O
at	O
football	B-OBJ
games	O
.	O

yes	O
they	O
'	O
re	O
sheep	O
humpers	O
,	O
yes	O
they	O
have	O
delusions	O
of	O
granduer	O
about	O
the	O
status	O
of	O
their	O
football	B-OBJ
program	O
,	O
yes	O
they	O
'	O
re	O
just	O
aggies	O
,	O
but	O
they	O
'	O
re	O
better	O
basketball	B-OBJ
fans	B-ASPECT
than	O
we	O
are	O
.	O

baseball	O
fans	B-ASPECT
will	O
hear	O
about	O
how	O
pitchers	O
get	O
in	O
a	O
groove	O
ahead	O
of	O
hitters	O
,	O
football	B-OBJ
fans	B-ASPECT
will	O
make	O
assumptions	O
about	O
defenses	O
starting	O
out	O
better	O
than	O
offenses	O
,	O
and	O
basketball	B-OBJ
fans	B-ASPECT
will	O
hear	O
how	O
young	O
guys	O
get	O
better	O
in	O
the	O
second	O
half	O
.	O

the	O
ford	B-OBJ
explorer	O
will	O
be	O
a	O
hit	O
with	O
tall	O
drivers	O
and	O
their	O
front	O
seat	O
passengers	O
,	O
since	O
it	O
has	O
greater	O
front	O
head	O
-	O
and	O
legroom	B-ASPECT
than	O
the	O
nissan	B-OBJ
xterra	O
.	O

the	O
nissan	B-OBJ
altima	O
will	O
be	O
a	O
favorite	O
with	O
taller	O
drivers	O
due	O
to	O
its	O
greater	O
front	O
head	O
-	O
and	O
legroom	B-ASPECT
than	O
the	O
ford	B-OBJ
focus	O
.	O

at	O
its	O
current	O
level	O
of	O
89	O
to	O
the	O
dollar	O
,	O
profitable	O
exports	O
from	O
japan	O
are	O
difficult	O
,	O
although	O
honda	B-OBJ
is	O
better	O
off	O
than	O
nissan	B-OBJ
and	O
toyota	O
because	O
its	O
north	O
american	O
factories	B-ASPECT
make	O
80	O
%	O
of	O
the	O
cars	O
it	O
sells	O
there	O
.	O

[	O
jim	O
wrote	O
this	O
response	O
to	O
some	O
newsgroup	O
members	O
who	O
maintained	O
that	O
the	O
chrysler	B-OBJ
hemi	O
was	O
obviously	O
superior	O
to	O
the	O
sohc	O
ford	B-OBJ
because	O
it	O
is	O
still	O
used	O
in	O
modern	O
fuel	B-ASPECT
racing	O
applications	O
.	O

the	O
chrysler	B-OBJ
minivan	O
truly	O
was	O
vastly	O
superior	O
to	O
any	O
wagon	O
from	O
a	O
packaging	O
standpoint	O
and	O
its	O
success	O
was	O
well	O
earned	O
,	O
the	O
rwd	O
competitors	O
from	O
ford	B-OBJ
/	O
gm	O
/	O
toyota	B-OBJ
/	O
etc	O
were	O
inferior	O
,	O
all	O
-	O
around	O
awful	O
vehicles	O
,	O
but	O
they	O
still	O
sold	O
well	O
precisely	O
because	O
they	O
weren	O
'	O
t	O
minivans	B-ASPECT
.	O

the	O
gm	O
and	O
ford	B-OBJ
rwd	O
minivans	B-ASPECT
can	O
haul	O
heavier	O
loads	O
-	O
more	O
than	O
twice	O
that	O
of	O
the	O
chrysler	B-OBJ
minivans	B-ASPECT
-	O
but	O
they	O
gave	O
up	O
packaging	O
efficiencies	O
that	O
became	O
the	O
benchmarks	O
as	O
chrysler	B-OBJ
'	O
s	O
minivans	B-ASPECT
gathered	O
momentum	O
.	O

danger	O
in	O
dodge	O
chrysler	B-OBJ
minivans	B-ASPECT
danger	O
in	O
dodge	O
chrysler	B-OBJ
minivans	B-ASPECT
minivans	I-ASPECT
include	O
dodge	O
caravan	O
chrysler	B-OBJ
town	O
and	O
country	O
plymouth	O
voyager	O
until	O
2000	O
my	O
paul	O
sheridan	O
who	O
was	O
interviewed	O
in	O
this	O
video	O
regarding	O
chrysler	B-OBJ
not	O
installing	O
brake	O
shift	O
interlock	O
in	O
its	O
family	O
targeted	O
minivans	B-ASPECT
due	O
to	O
cost	O
,	O
while	O
this	O
safety	O
feature	O
was	O
standard	O
for	O
gm	O
and	O
ford	B-OBJ
for	O
years	O
,	O
has	O
degrees	O
in	O
physics	O
,	O
mathematics	O
and	O
computer	O
science	O
,	O
and	O
a	O
graduate	O
business	O
degree	O
from	O
cornell	O
university	O
.	O

ford	B-OBJ
is	O
portraying	O
the	O
2014	O
transit	O
connect	O
wagon	O
(	O
ford	B-OBJ
has	O
avoided	O
using	O
the	O
"	O
m	O
"	O
word	O
)	O
as	O
an	O
alternative	O
to	O
traditional	O
minivans	B-ASPECT
still	O
made	O
by	O
chrysler	B-OBJ
,	O
volkswagen	O
(	O
built	O
by	O
chrysler	B-OBJ
),	O
toyota	O
,	O
honda	O
,	O
nissan	O
and	O
kia	O
.	O

drivetrain	O
due	O
to	O
its	O
much	O
higher	O
torque	O
,	O
the	O
chrysler	B-OBJ
town	O
and	O
country	O
does	O
a	O
much	O
better	O
job	O
of	O
transmitting	O
its	O
engine	O
'	O
s	O
horsepower	B-ASPECT
to	O
its	O
wheels	O
than	O
the	O
ford	B-OBJ
transit	O
connect	O
.	O

chrysler	B-OBJ
group	O
llc	O
,	O
whose	O
u	O
.	O
s	O
.	O
pickup	O
sales	O
are	O
growing	O
faster	O
than	O
ford	B-OBJ
motor	B-ASPECT
co	O
.	O
(	O
f	O
)	O
and	O
general	O
motors	O
co	O
.	O
(	O
gm	O
)	O
'	O
s	O
,	O
is	O
considering	O
added	O
production	O
as	O
the	O
automaker	O
readies	O
its	O
new	O
1500	O
light	O
-	O
duty	O
truck	O
with	O
better	O
